file,ddg,total_motifs,significant_motifs,real_motif_ratio,hbond_motif_count,hbond_motif_energy_sum,closest_autodock_recovery_rmsd,closest_autodock_recovery_ddg,strain_energy,total,ligand_name
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/26/PV-006427857667/269/placement/res269_7F16_receptor_only_PV-006427857667_17_11.pdb,-15.042413,9.0,3.0,0.333333,2,-0.962515,100,0,0,98.328405,PV-006427857667
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/8/PV-006430227099/122/placement/res122_7F16_receptor_only_PV-006430227099_231_1.pdb,-15.416224,7.0,4.0,0.285714,2,-1.441148,100,0,0,96.428342,PV-006430227099
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/8/PV-006434678027/122/placement/res122_7F16_receptor_only_PV-006434678027_37_10.pdb,-15.514751,9.0,3.0,0.444444,2,-1.020103,100,0,0,97.90959,PV-006434678027
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/26/PV-006446974219/269/placement/res269_7F16_receptor_only_PV-006446974219_136_10.pdb,-15.044133,7.0,3.0,0.285714,2,-0.8694040000000001,100,0,0,96.372177,PV-006446974219
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/6/PV-006460901879/269/placement/res269_7F16_receptor_only_PV-006460901879_4_1.pdb,-16.338997,6.0,1.0,0.333333,2,-1.569369,100,0,0,91.424967,PV-006460901879
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-006461163252/122/placement/res122_7F16_receptor_only_PV-006461163252_65_0.pdb,-16.09571,10.0,4.0,0.3,2,-1.536609,100,0,0,98.667681,PV-006461163252
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/PV-006466868252/269/placement/res269_7F16_receptor_only_PV-006466868252_43_20.pdb,-16.135472,8.0,2.0,0.25,2,-1.048501,100,0,0,95.066027,PV-006466868252
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/24/PV-006531537045/269/placement/res269_7F16_receptor_only_PV-006531537045_114_1.pdb,-15.874894,8.0,2.0,0.25,2,-1.527443,100,0,0,94.847663,PV-006531537045
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/6/PV-006544363960/269/placement/res269_7F16_receptor_only_PV-006544363960_162_10.pdb,-16.12762,8.0,3.0,0.25,2,-0.539806,100,0,0,96.582574,PV-006544363960
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/PV-006558380500/269/placement/res269_7F16_receptor_only_PV-006558380500_24_1.pdb,-16.007709,6.0,1.0,0.333333,2,-0.634004,100,0,0,92.69162,PV-006558380500
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/21/PV-006574172275/269/placement/res269_7F16_receptor_only_PV-006574172275_162_5.pdb,-15.183288,6.0,3.0,0.666667,2,-0.991667,100,0,0,95.491712,PV-006574172275
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/29/PV-006596664813/269/placement/res269_7F16_receptor_only_PV-006596664813_71_2.pdb,-15.19198,8.0,3.0,0.375,2,-1.182302,100,0,0,97.000718,PV-006596664813
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/PV-006598988224/269/placement/res269_7F16_receptor_only_PV-006598988224_102_4.pdb,-15.653385,8.0,3.0,0.25,2,-0.166637,100,0,0,97.429978,PV-006598988224
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-006604268399/269/placement/res269_7F16_receptor_only_PV-006604268399_13_1.pdb,-15.468589,8.0,3.0,0.375,2,-0.987794,100,0,0,96.918617,PV-006604268399
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/34/PV-006630775433/122/placement/res122_7F16_receptor_only_PV-006630775433_204_2.pdb,-17.724274,8.0,3.0,0.25,2,-1.2915299999999998,100,0,0,94.234196,PV-006630775433
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/10/PV-006636935529/122/placement/res122_7F16_receptor_only_PV-006636935529_158_0.pdb,-15.555635,8.0,3.0,0.375,3,-1.2375299999999998,100,0,0,97.581835,PV-006636935529
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/27/PV-006640038242/122/placement/res122_7F16_receptor_only_PV-006640038242_85_0.pdb,-15.464987,7.0,4.0,0.285714,2,-0.843909,100,0,0,96.976818,PV-006640038242
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/30/PV-006645946899/269/placement/res269_7F16_receptor_only_PV-006645946899_27_1.pdb,-16.533467,8.0,5.0,0.25,2,-1.486018,100,0,0,97.230515,PV-006645946899
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/PV-006663908133/269/placement/res269_7F16_receptor_only_PV-006663908133_115_0.pdb,-15.811695,8.0,1.0,0.25,3,-1.385348,100,0,0,95.052957,PV-006663908133
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/36/PV-006666787288/122/placement/res122_7F16_receptor_only_PV-006666787288_241_1.pdb,-15.230464,9.0,2.0,0.333333,2,-0.81196,100,0,0,97.290909,PV-006666787288
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/PV-006677442633/269/placement/res269_7F16_receptor_only_PV-006677442633_219_53.pdb,-15.166917,8.0,5.0,0.25,2,-0.3511849999999999,100,0,0,99.731898,PV-006677442633
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/36/PV-006685418913/269/placement/res269_7F16_receptor_only_PV-006685418913_14_10.pdb,-16.068084,9.0,2.0,0.444444,2,-1.018293,100,0,0,96.358067,PV-006685418913
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/5/PV-006694441016/269/placement/res269_7F16_receptor_only_PV-006694441016_243_2.pdb,-16.383014,11.0,5.0,0.545455,2,-1.431922,100,0,0,100.730519,PV-006694441016
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/23/PV-006706606184/269/placement/res269_7F16_receptor_only_PV-006706606184_97_3.pdb,-15.915515,8.0,4.0,0.375,2,-0.684045,100,0,0,97.77544,PV-006706606184
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/PV-006712468448/269/placement/res269_7F16_receptor_only_PV-006712468448_190_0.pdb,-15.759066,7.0,2.0,0.571429,2,-0.931789,100,0,0,94.880574,PV-006712468448
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/PV-006712468449/269/placement/res269_7F16_receptor_only_PV-006712468449_190_0.pdb,-15.759066,7.0,2.0,0.571429,2,-0.931789,100,0,0,94.880574,PV-006712468449
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/Z1022784750/269/placement/res269_7F16_receptor_only_Z1022784750_150_92.pdb,-15.59682,8.0,3.0,0.25,2,-0.7817149999999999,100,0,0,96.871465,Z1022784750
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/31/Z1023657582/269/placement/res269_7F16_receptor_only_Z1023657582_99_27.pdb,-15.480946,8.0,4.0,0.25,2,-0.505827,100,0,0,98.263227,Z1023657582
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/3/Z1024101920/269/placement/res269_7F16_receptor_only_Z1024101920_7_1.pdb,-15.084562,9.0,2.0,0.333333,2,-1.126036,100,0,0,97.122735,Z1024101920
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/38/Z1028057700/269/placement/res269_7F16_receptor_only_Z1028057700_26_1.pdb,-16.433564,12.0,4.0,0.333333,2,-0.6965669999999999,100,0,0,101.203202,Z1028057700
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/Z1028300092/269/placement/res269_7F16_receptor_only_Z1028300092_39_8.pdb,-15.248368,7.0,1.0,0.285714,2,-0.793475,100,0,0,94.243871,Z1028300092
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/60/Z1082205856/269/placement/res269_7F16_receptor_only_Z1082205856_105_31.pdb,-15.046665,10.0,3.0,0.3,2,-0.432822,100,0,0,99.820513,Z1082205856
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/31/Z1097376996/269/placement/res269_7F16_receptor_only_Z1097376996_219_14.pdb,-15.496757,10.0,2.0,0.3,2,-0.8091539999999999,100,0,0,97.994089,Z1097376996
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/21/Z1103294171/122/placement/res122_7F16_receptor_only_Z1103294171_212_0.pdb,-16.931881,10.0,4.0,0.3,2,-0.4427689999999999,100,0,0,98.92535,Z1103294171
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/Z1104676822/269/placement/res269_7F16_receptor_only_Z1104676822_1_36.pdb,-15.123891,7.0,1.0,0.428571,2,-0.389964,100,0,0,94.914716,Z1104676822
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/31/Z1117460976/269/placement/res269_7F16_receptor_only_Z1117460976_182_9.pdb,-17.851558,7.0,2.0,0.285714,2,-0.8796980000000001,100,0,0,92.554458,Z1117460976
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/11/Z1126824060/269/placement/res269_7F16_receptor_only_Z1126824060_53_30.pdb,-16.37987,13.0,3.0,0.307692,2,-0.226607,100,0,0,101.701215,Z1126824060
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/Z1129967663/269/placement/res269_7F16_receptor_only_Z1129967663_129_17.pdb,-15.216876,7.0,1.0,0.285714,2,-0.938238,100,0,0,94.1306,Z1129967663
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/22/Z1130695142/269/placement/res269_7F16_receptor_only_Z1130695142_189_25.pdb,-15.926988,10.0,3.0,0.3,2,-0.899726,100,0,0,98.473286,Z1130695142
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/Z1134920381/269/placement/res269_7F16_receptor_only_Z1134920381_127_4.pdb,-15.088626,12.0,3.0,0.416667,2,-0.765151,100,0,0,101.56289,Z1134920381
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/4/Z1138226869/269/placement/res269_7F16_receptor_only_Z1138226869_169_3.pdb,-16.476724,7.0,2.0,0.285714,3,-0.823762,100,0,0,94.985228,Z1138226869
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/Z1144367757/269/placement/res269_7F16_receptor_only_Z1144367757_45_0.pdb,-15.583805,7.0,3.0,0.285714,2,-1.40151,100,0,0,95.300399,Z1144367757
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/Z1147592763/269/placement/res269_7F16_receptor_only_Z1147592763_192_44.pdb,-18.086218,12.0,4.0,0.25,2,-1.08402,100,0,0,99.079762,Z1147592763
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/19/Z1151913854/269/placement/res269_7F16_receptor_only_Z1151913854_106_3.pdb,-17.2643,7.0,4.0,0.285714,2,-0.5949120000000001,100,0,0,95.426502,Z1151913854
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/6/Z1158277734/269/placement/res269_7F16_receptor_only_Z1158277734_64_18.pdb,-16.551482,8.0,3.0,0.25,2,-0.695112,100,0,0,96.003406,Z1158277734
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/11/Z1159218881/269/placement/res269_7F16_receptor_only_Z1159218881_192_3.pdb,-16.947939,7.0,1.0,0.285714,2,-1.26662,100,0,0,92.071155,Z1159218881
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/25/Z1174451616/122/placement/res122_7F16_receptor_only_Z1174451616_40_5.pdb,-17.518199,11.0,3.0,0.272727,2,-1.13703,100,0,0,97.617498,Z1174451616
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/8/Z1176930828/269/placement/res269_7F16_receptor_only_Z1176930828_95_22.pdb,-16.985042,8.0,4.0,0.25,2,-1.067859,100,0,0,96.197099,Z1176930828
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/12/Z1177133487/269/placement/res269_7F16_receptor_only_Z1177133487_161_3.pdb,-15.509211,9.0,3.0,0.333333,2,-0.596599,100,0,0,98.227523,Z1177133487
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/Z1188929785/269/placement/res269_7F16_receptor_only_Z1188929785_74_59.pdb,-16.224626,12.0,3.0,0.25,2,-0.717456,100,0,0,100.307918,Z1188929785
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/12/Z1193165232/269/placement/res269_7F16_receptor_only_Z1193165232_74_36.pdb,-15.347144,8.0,1.0,0.375,2,-1.417512,100,0,0,94.610344,Z1193165232
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/23/Z1207644720/269/placement/res269_7F16_receptor_only_Z1207644720_172_2.pdb,-15.969661,10.0,2.0,0.5,2,-0.7374689999999999,100,0,0,97.79287,Z1207644720
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/26/Z1212647042/269/placement/res269_7F16_receptor_only_Z1212647042_11_16.pdb,-15.981415,10.0,3.0,0.4,2,-1.4570249999999998,100,0,0,97.96156,Z1212647042
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/Z1228418873/122/placement/res122_7F16_receptor_only_Z1228418873_116_0.pdb,-17.440245,11.0,4.0,0.363636,2,-0.623826,100,0,0,99.299565,Z1228418873
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/24/Z1228559724/269/placement/res269_7F16_receptor_only_Z1228559724_118_0.pdb,-15.875838,7.0,2.0,0.285714,2,-0.561351,100,0,0,94.848525,Z1228559724
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/4/Z1232925017/269/placement/res269_7F16_receptor_only_Z1232925017_118_23.pdb,-15.397525,10.0,3.0,0.3,3,-2.80944,100,0,0,98.093035,Z1232925017
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/3/Z1233792658/269/placement/res269_7F16_receptor_only_Z1233792658_13_5.pdb,-18.249974,7.0,3.0,0.285714,2,-0.785149,100,0,0,93.250591,Z1233792658
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/Z1239519500/269/placement/res269_7F16_receptor_only_Z1239519500_46_0.pdb,-16.682557,8.0,2.0,0.25,2,-0.664636,100,0,0,94.902807,Z1239519500
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/7/Z1239726721/269/placement/res269_7F16_receptor_only_Z1239726721_188_2.pdb,-16.279523,9.0,3.0,0.333333,2,-1.390816,100,0,0,96.662994,Z1239726721
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/Z1251516267/269/placement/res269_7F16_receptor_only_Z1251516267_57_24.pdb,-18.499142,10.0,1.0,0.3,3,-0.362342,100,0,0,95.438516,Z1251516267
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/33/Z1254403730/269/placement/res269_7F16_receptor_only_Z1254403730_109_6.pdb,-15.449765,12.0,5.0,0.333333,2,-1.438979,100,0,0,102.444589,Z1254403730
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/26/Z1259758624/122/placement/res122_7F16_receptor_only_Z1259758624_57_2.pdb,-15.049047,10.0,4.0,0.4,2,-0.37732,100,0,0,100.973633,Z1259758624
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/4/Z1261227846/269/placement/res269_7F16_receptor_only_Z1261227846_96_6.pdb,-16.983006,12.0,5.0,0.25,2,-0.69205,100,0,0,101.574944,Z1261227846
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/22/Z1265208161/269/placement/res269_7F16_receptor_only_Z1265208161_141_34.pdb,-15.081811,10.0,3.0,0.3,2,-0.81487,100,0,0,99.403319,Z1265208161
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/38/Z1265598610/269/placement/res269_7F16_receptor_only_Z1265598610_104_30.pdb,-15.039533,11.0,2.0,0.272727,2,-0.298395,100,0,0,99.934799,Z1265598610
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/38/Z1275984583/269/placement/res269_7F16_receptor_only_Z1275984583_17_3.pdb,-16.102788,7.0,4.0,0.285714,2,-0.534735,100,0,0,96.648191,Z1275984583
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/24/Z1276345764/122/placement/res122_7F16_receptor_only_Z1276345764_184_5.pdb,-15.403036,7.0,3.0,0.285714,2,-1.077382,100,0,0,95.805296,Z1276345764
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/13/Z1276700577/122/placement/res122_7F16_receptor_only_Z1276700577_78_0.pdb,-15.302094,7.0,3.0,0.285714,2,-0.935695,100,0,0,96.047925,Z1276700577
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/30/Z1276841699/269/placement/res269_7F16_receptor_only_Z1276841699_144_8.pdb,-15.730727,7.0,3.0,0.285714,2,-0.917975,100,0,0,95.637012,Z1276841699
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/12/Z1330668997/122/placement/res122_7F16_receptor_only_Z1330668997_218_0.pdb,-18.022196,7.0,3.0,0.285714,2,-0.903438,100,0,0,93.36008,Z1330668997
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/4/Z1336999503/269/placement/res269_7F16_receptor_only_Z1336999503_20_21.pdb,-18.238756,11.0,2.0,0.363636,3,-0.437833,100,0,0,97.687047,Z1336999503
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/30/Z1337997284/269/placement/res269_7F16_receptor_only_Z1337997284_46_11.pdb,-15.529597,9.0,2.0,0.444444,2,-0.986909,100,0,0,96.927938,Z1337997284
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/29/Z1347903981/269/placement/res269_7F16_receptor_only_Z1347903981_51_18.pdb,-15.250452,10.0,5.0,0.6,2,-0.981478,100,0,0,101.36807,Z1347903981
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/5/Z1359735366/269/placement/res269_7F16_receptor_only_Z1359735366_149_10.pdb,-16.175959,9.0,3.0,0.333333,2,-0.314357,100,0,0,97.843017,Z1359735366
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/25/Z1363993438/269/placement/res269_7F16_receptor_only_Z1363993438_110_0.pdb,-16.232479,9.0,2.0,0.333333,2,-0.871795,100,0,0,96.229059,Z1363993438
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/15/Z1367829528/269/placement/res269_7F16_receptor_only_Z1367829528_140_3.pdb,-17.343073,7.0,2.0,0.285714,2,-0.812617,100,0,0,93.130024,Z1367829528
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/Z1376527916/269/placement/res269_7F16_receptor_only_Z1376527916_87_1.pdb,-15.101642,8.0,3.0,0.25,2,-0.759632,100,0,0,97.388726,Z1376527916
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/Z1390526548/269/placement/res269_7F16_receptor_only_Z1390526548_139_18.pdb,-17.123586,8.0,2.0,0.375,2,-1.047168,100,0,0,94.204246,Z1390526548
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/1/Z1391101938/122/placement/res122_7F16_receptor_only_Z1391101938_152_0.pdb,-15.014055,7.0,3.0,0.285714,2,-0.455789,100,0,0,96.81587,Z1391101938
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/26/Z1407999873/269/placement/res269_7F16_receptor_only_Z1407999873_93_12.pdb,-15.116665,8.0,2.0,0.25,2,-1.150909,100,0,0,95.982426,Z1407999873
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/23/Z1411559703/122/placement/res122_7F16_receptor_only_Z1411559703_4_1.pdb,-15.699962,11.0,4.0,0.363636,2,-0.60822,100,0,0,101.055454,Z1411559703
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/Z1417401080/269/placement/res269_7F16_receptor_only_Z1417401080_71_30.pdb,-15.353643,9.0,1.0,0.333333,2,-1.274051,100,0,0,95.705639,Z1417401080
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/19/Z1419062145/269/placement/res269_7F16_receptor_only_Z1419062145_104_2.pdb,-16.125849,7.0,4.0,0.428571,2,-0.665465,100,0,0,96.637257,Z1419062145
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/32/Z1420063707/269/placement/res269_7F16_receptor_only_Z1420063707_1_10.pdb,-16.253947,7.0,4.0,0.285714,2,-0.635597,100,0,0,96.39617,Z1420063707
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/36/Z1422504363/122/placement/res122_7F16_receptor_only_Z1422504363_49_9.pdb,-15.314253,12.0,4.0,0.25,2,-0.6755180000000001,100,0,0,102.260229,Z1422504363
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/Z1432621035/122/placement/res122_7F16_receptor_only_Z1432621035_207_1.pdb,-15.500702,11.0,4.0,0.272727,2,-0.128303,100,0,0,101.643722,Z1432621035
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/5/Z1440861653/269/placement/res269_7F16_receptor_only_Z1440861653_118_0.pdb,-15.462274,8.0,3.0,0.25,2,-0.696577,100,0,0,97.091149,Z1440861653
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/24/Z1444094132/269/placement/res269_7F16_receptor_only_Z1444094132_108_6.pdb,-15.840535,8.0,3.0,0.25,2,-1.102898,100,0,0,96.306567,Z1444094132
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/12/Z1447269964/269/placement/res269_7F16_receptor_only_Z1447269964_125_13.pdb,-16.40512,7.0,3.0,0.428571,2,-0.6662669999999999,100,0,0,95.357184,Z1447269964
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/33/Z1447718091/269/placement/res269_7F16_receptor_only_Z1447718091_113_13.pdb,-17.584245,9.0,3.0,0.333333,2,-0.939133,100,0,0,95.809955,Z1447718091
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/35/Z1449053877/122/placement/res122_7F16_receptor_only_Z1449053877_143_1.pdb,-16.569372,8.0,3.0,0.5,2,-0.987431,100,0,0,95.943197,Z1449053877
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/24/Z1452698995/269/placement/res269_7F16_receptor_only_Z1452698995_159_14.pdb,-16.176007,7.0,3.0,0.285714,2,-1.054648,100,0,0,95.055059,Z1452698995
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/Z1461575538/269/placement/res269_7F16_receptor_only_Z1461575538_206_1.pdb,-16.225543,7.0,2.0,0.428571,2,-0.484107,100,0,0,94.718921,Z1461575538
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/31/Z1465195447/269/placement/res269_7F16_receptor_only_Z1465195447_53_4.pdb,-15.34511,6.0,3.0,0.333333,2,-0.649549,100,0,0,95.338674,Z1465195447
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/Z1472467618/122/placement/res122_7F16_receptor_only_Z1472467618_141_1.pdb,-16.448389,9.0,3.0,0.333333,2,-1.562614,100,0,0,96.32233,Z1472467618
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/12/Z1473197885/269/placement/res269_7F16_receptor_only_Z1473197885_18_5.pdb,-15.045702,7.0,2.0,0.428571,2,-0.145764,100,0,0,96.237105,Z1473197885
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/19/Z1482422171/269/placement/res269_7F16_receptor_only_Z1482422171_53_19.pdb,-15.974714,8.0,3.0,0.75,2,-1.016178,100,0,0,96.759108,Z1482422171
